codeType;txtName;codeLgt;txtDescrMarking;geoLat;geoLong;valElev;valGeoAccuracy;valHgt;codeHgtAccuracy;uomDistVer;valRadius;valRadiusAccuracy;uomRadius;codeGroupId;txtGroupName;locGroupMemberId;locLinkedToGroupMemberId;codeLinkType;datetimeValidWef;datetimeValidTil;txtRmk;source;defaultHeightFlag;codeMarking
TOWER; Abfaltersbach-Bichl Sendemast / Radio mast ;N;;46.7566666666667;12.4994444444444;1228;0;38;0;M;0;0;M;3593;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Adlersruhe Materialseilbahn / ;N;;47.0358333333333;12.69;175;0;0;0;m;0;0;m;3594;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; material transport ;N;;47.07;12.7016666666667;175;0;0;0;m;0;0;m;3595;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Außervillgraten Sendemast / Radio mast ;N;;46.7875;12.4191666666667;1642;0;42;0;M;0;0;M;3596;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Barmerhütte, Defreggental Materialseilbahn / ;N;;46.9255555555556;12.1933333333333;110;0;0;0;m;0;0;m;3597;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Barmerhütte, Defreggental Materialseilbahn / ;N;;46.9175;12.1691666666667;110;0;0;0;m;0;0;m;3598;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Blauspitz Lawinensprengseilbahn / ;N;;47.0027777777778;12.6;2262;0;25;0;M;0;0;M;3599;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Blauspitz Lawinensprengseilbahn / ;N;;47.0066666666667;12.6002777777778;2359;0;50;0;M;0;0;M;3600;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Blauspitz Lawinensprengseilbahn / ;N;;47.0105555555556;12.6005555555556;2378;0;45;0;M;0;0;M;3601;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Blauspitz Lawinensprengseilbahn / ;N;;47.0138888888889;12.6044444444444;2395;0;10;0;M;0;0;M;3602;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Blauspitz Lawinensprengseilbahn / ;N;;47.0133333333333;12.6069444444444;2348;0;9;0;M;0;0;M;3603;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Blauspitz Lawinensprengseilbahn / ;N;;47.0130555555556;12.6077777777778;2318;0;42;0;M;0;0;M;3604;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Blauspitz Lawinensprengseilbahn / ;N;;47.0111111111111;12.6061111111111;2229;0;93;0;M;0;0;M;3605;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Blauspitz Lawinensprengseilbahn / ;N;;47.0063888888889;12.6025;2266;0;9;0;M;0;0;M;3606;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Blauspitz Lawinensprengseilbahn / ;N;;47.0058333333333;12.6022222222222;2264;0;24;0;M;0;0;M;3607;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Blauspitz Lawinensprengseilbahn / ;N;;47.0027777777778;12.6;2262;0;93;0;M;0;0;M;3608;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Defreggerhaus Materialseilbahn / ;N;;47.065;12.3405555555556;70;0;0;0;m;0;0;m;3609;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Defreggerhaus Materialseilbahn / ;N;;47.0836111111111;12.3619444444444;70;0;0;0;m;0;0;m;3610;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Eissee-Hütte Materialseilbahn / ;N;;47.0433333333333;12.3819444444444;45;0;0;0;m;0;0;m;3611;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Eissee-Hütte Materialseilbahn / ;N;;47.0558333333333;12.3805555555556;45;0;0;0;m;0;0;m;3612;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Glanzalm Sendemast / Radio mast ;N;;46.9388888888889;12.5455555555556;1933;0;31;0;M;0;0;M;3613;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Golzentippbahn Seilbahn / Cableway ;N;;46.7105555555556;12.6183333333333;44;0;0;0;m;0;0;m;3614;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Golzentippbahn Seilbahn / Cableway ;N;;46.7238888888889;12.6233333333333;44;0;0;0;m;0;0;m;3615;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Gorner Lawinensprengseilbahn / ;N;;46.9922222222222;12.5969444444444;2425;0;19;0;M;0;0;M;3616;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Gorner Lawinensprengseilbahn / ;N;;46.9911111111111;12.5983333333333;2452;0;57;0;M;0;0;M;3617;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Gorner Lawinensprengseilbahn / ;N;;46.9883333333333;12.6027777777778;2630;0;12;0;M;0;0;M;3618;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Gorner Lawinensprengseilbahn / ;N;;46.9880555555556;12.6030555555556;2641;0;21;0;M;0;0;M;3619;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Gorner Lawinensprengseilbahn / ;N;;46.9875;12.6041666666667;2642;0;13;0;M;0;0;M;3620;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Gorner Lawinensprengseilbahn / ;N;;46.9872222222222;12.6052777777778;2629;0;92;0;M;0;0;M;3621;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Gorner Lawinensprengseilbahn / ;N;;46.9905555555556;12.6108333333333;2399;0;39;0;M;0;0;M;3622;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Gorner Lawinensprengseilbahn / ;N;;46.9922222222222;12.6122222222222;2305;0;127;0;M;0;0;M;3623;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Gorner Lawinensprengseilbahn / ;N;;46.9897222222222;12.6047222222222;2461;0;78;0;M;0;0;M;3624;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Gorner Lawinensprengseilbahn / ;N;;46.9919444444444;12.5991666666667;2407;0;33;0;M;0;0;M;3625;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Gorner Lawinensprengseilbahn / ;N;;46.9922222222222;12.5969444444444;2426;0;127;0;M;0;0;M;3626;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Gritzer Klamm I Materialseilbahn / ;N;;46.9247222222222;12.4063888888889;110;0;0;0;m;0;0;m;3627;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Gritzer Klamm I Materialseilbahn / ;N;;46.9316666666667;12.395;110;0;0;0;m;0;0;m;3628;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Gritzer Klamm I Materialseilbahn / ;N;;46.925;12.4058333333333;100;0;0;0;m;0;0;m;3629;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Gritzer Klamm I Materialseilbahn / ;N;;46.9258333333333;12.4027777777778;100;0;0;0;m;0;0;m;3630;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Hollbruck Sendemast / Radio mast ;N;;46.7386111111111;12.4561111111111;1356;0;36;0;M;0;0;M;3631;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Hollbruck Sendemast / Radio mast ;N;;46.7391666666667;12.4561111111111;1354;0;54;0;M;0;0;M;3632;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Innere Steiner-Alpe Materialseilbahn / ;N;;47.0288888888889;12.525;130;0;0;0;m;0;0;m;3633;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Innere Steiner-Alpe Materialseilbahn / ;N;;47.0427777777778;12.5297222222222;130;0;0;0;m;0;0;m;3634;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Innervillgraten Sendemast / Radio mast ;N;;46.8163888888889;12.3372222222222;1620;0;42;0;M;0;0;M;3635;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Kienburg Materialseilbahn / ;N;;46.9244444444444;12.5872222222222;40;0;0;0;m;0;0;m;3636;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Kienburg Materialseilbahn / ;N;;46.9219444444444;12.5855555555556;40;0;0;0;m;0;0;m;3637;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Landeggwald Sendemast / Radio mast ;N;;47.0991666666667;12.5155555555556;1576;0;36;0;M;0;0;M;3638;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Lienz - Pelos Hochspannungsleitung / ;N;;46.7052777777778;12.7061111111111;150;0;0;0;m;0;0;m;3639;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Lienz - Pelos Hochspannungsleitung / ;N;;46.7152777777778;12.7127777777778;150;0;0;0;m;0;0;m;3640;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Lublass - Stein, Prosseggklamm Hochspannungsleitung / ;N;;47.0236111111111;12.5283333333333;90;0;0;0;m;0;0;m;3641;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Lublass - Stein, Prosseggklamm Hochspannungsleitung / ;N;;47.0261111111111;12.5255555555556;90;0;0;0;m;0;0;m;3642;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Lublass - Stein, Prosseggklamm Hochspannungsleitung / ;N;;47.0572222222222;12.5238888888889;86;0;0;0;m;0;0;m;3643;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Lublass - Stein, Prosseggklamm Hochspannungsleitung / ;N;;47.0658333333333;12.5172222222222;86;0;0;0;m;0;0;m;3644;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Materialseilbahn Tal-Eggalpe Materialseilbahn / ;N;;46.9191666666667;12.4905555555556;150;0;0;0;m;0;0;m;3645;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Materialseilbahn Tal-Eggalpe Materialseilbahn / ;N;;46.9094444444444;12.4786111111111;150;0;0;0;m;0;0;m;3646;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Mittewald a. d. Drau/Vergein Sendemast / Radio mast ;N;;46.7805555555556;12.5897222222222;1256;0;36;0;M;0;0;M;3647;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Neue Prager Hütte Materialseilbahn / ;N;;47.1238888888889;12.43;205;0;0;0;m;0;0;m;3648;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Neue Prager Hütte Materialseilbahn / ;N;;47.1230555555556;12.3925;205;0;0;0;m;0;0;m;3649;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Obertilliach Sendemast / Radio mast ;N;;46.7152777777778;12.5436111111111;1630;0;50;0;M;0;0;M;3650;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Ochsenalm im Dorfertal Materialseilbahn / ;N;;47.0522222222222;12.6219444444444;35;0;0;0;m;0;0;m;3651;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Ochsenalm im Dorfertal Materialseilbahn / ;N;;47.0552777777778;12.6125;35;0;0;0;m;0;0;m;3652;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Poling/Huben Sendemast / Radio mast ;N;;46.92;12.5788888888889;1354;0;54;0;M;0;0;M;3653;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Presslab Höfe, bei Matrei in Osttirol Materialseilbahn / ;N;;47.0086111111111;12.5652777777778;150;0;0;0;m;0;0;m;3654;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Presslab Höfe, bei Matrei in Osttirol Materialseilbahn / ;N;;47.0072222222222;12.5755555555556;150;0;0;0;m;0;0;m;3655;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Rauchkofel/Lienz Sendemast / Radio mast ;N;;46.7977777777778;12.7836111111111;2021;0;55;0;M;0;0;M;3656;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Rauchkofel/Lienz Sendemast / Radio mast ;N;;46.7927777777778;12.7827777777778;75;0;55;0;M;0;0;M;3657;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Rauchkofel/Lienz Sendemast / Radio mast ;N;;46.7986111111111;12.7836111111111;75;0;55;0;M;0;0;M;3658;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Sajathütte Materialseilbahn / ;N;;47.0222222222222;12.3483333333333;100;0;0;0;m;0;0;m;3659;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Sajathütte Materialseilbahn / ;N;;47.0380555555556;12.3530555555556;100;0;0;0;m;0;0;m;3660;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Seitenegge Materialseilbahn / ;N;;46.9272222222222;12.3838888888889;120;0;0;0;m;0;0;m;3661;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Seitenegge Materialseilbahn / ;N;;46.9327777777778;12.3769444444444;120;0;0;0;m;0;0;m;3662;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Sillian-Gschwendt Sendemast / Radio mast ;N;;46.7447222222222;12.4333333333333;1232;0;32;0;M;0;0;M;3663;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; St. Johann im Walde - Oberleibnig Seilbahn / Cableway ;N;;46.9038888888889;12.6286111111111;110;0;0;0;m;0;0;m;3664;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; St. Johann im Walde - Oberleibnig Seilbahn / Cableway ;N;;46.9122222222222;12.6383333333333;110;0;0;0;m;0;0;m;3665;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Tödterbach Materialseilbahn / ;N;;46.7461111111111;12.3883333333333;60;0;0;0;m;0;0;m;3666;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Tödterbach Materialseilbahn / ;N;;46.7552777777778;12.3886111111111;60;0;0;0;m;0;0;m;3667;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; T207 Ainet Sendemast / Radio mast ;N;;46.8697222222222;12.6930555555556;887;0;37;0;M;0;0;M;3668;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; T400 Außervillgraten Sendemast / Radio mast ;N;;46.7919444444444;12.4308333333333;1531;0;31;0;M;0;0;M;3669;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; T508 Virgen - Rodelhütte Sendemast / Radio mast ;N;;46.9952777777778;12.455;1251;0;31;0;M;0;0;M;3670;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Unterassling Sendemast / Radio mast ;N;;46.7833333333333;12.6447222222222;1061;0;41;0;M;0;0;M;3671;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Wangenitzseehütte Materialseilbahn / ;N;;46.9155555555556;12.7752777777778;160;0;0;0;m;0;0;m;3672;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Wangenitzseehütte Materialseilbahn / ;N;;46.9305555555556;12.7994444444444;160;0;0;0;m;0;0;m;3673;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; 7323 O B Poling-One Sendemast / Radio mast ;N;;46.9213888888889;12.5794444444444;1304;0;33;0;M;0;0;M;3674;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; 7323 O B Poling-One Sendemast / Radio mast ;N;;46.9277777777778;12.6019444444444;1029;0;32;0;M;0;0;M;3675;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Bad Kissingerhütte am Aggstein, Materialseilbahn / ;N;;47.5211111111111;10.5577777777778;170;0;0;0;m;0;0;m;3676;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Bad Kissingerhütte am Aggstein, Materialseilbahn / ;N;;47.5344444444444;10.5636111111111;170;0;0;0;m;0;0;m;3677;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Ehrwald Sendemast / Radio mast ;N;;47.4247222222222;10.9180555555556;1144;0;36;0;M;0;0;M;3678;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Ehrwalder Alm Sendemast / Radio mast ;N;;47.3855555555556;10.9694444444444;1547;0;37;0;M;0;0;M;3679;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Elmen Sendemast / Radio mast ;N;;47.32;10.5286111111111;1390;0;40;0;M;0;0;M;3680;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Gimpelhaus Materialseilbahn / ;N;;47.4863888888889;10.6113888888889;70;0;0;0;m;0;0;m;3681;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Gimpelhaus Materialseilbahn / ;N;;47.4947222222222;10.615;70;0;0;0;m;0;0;m;3682;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Grubigalm Sendemast / Radio mast ;N;;47.3847222222222;10.8627777777778;1746;0;36;0;M;0;0;M;3683;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Hängebrücke Ehrenberg Seilverspannung / ;N;;47.4636111111111;10.7219444444444;110;0;0;0;m;0;0;m;3684;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Hängebrücke Ehrenberg Seilverspannung / ;N;;47.4647222222222;10.7166666666667;110;0;0;0;m;0;0;m;3685;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Häselgehr Sendemast / Radio mast ;N;;47.3088888888889;10.5013888888889;1141;0;41;0;M;0;0;M;3686;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Hermann von Barth Hütte Materialseilbahn / ;N;;47.3008333333333;10.4202777777778;120;0;0;0;m;0;0;m;3687;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Hermann von Barth Hütte Materialseilbahn / ;N;;47.3161111111111;10.4105555555556;120;0;0;0;m;0;0;m;3688;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Holzgau Brücke/Bridge ;N;;47.2644444444444;10.3388888888889;115;0;0;0;m;0;0;m;3689;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Holzgau Brücke/Bridge ;N;;47.2655555555556;10.3411111111111;115;0;0;0;m;0;0;m;3690;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Hönig - Lawine Materialseilbahn / ;N;;47.4013888888889;10.7458333333333;50;0;0;0;m;0;0;m;3691;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Hönig - Lawine Materialseilbahn / ;N;;47.3941666666667;10.7402777777778;50;0;0;0;m;0;0;m;3692;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Kaisers/Hundskopf Materialseilbahn / ;N;;47.2180555555556;10.2980555555556;152;0;0;0;m;0;0;m;3693;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Kaisers/Hundskopf Materialseilbahn / ;N;;47.2177777777778;10.2911111111111;152;0;0;0;m;0;0;m;3694;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Landsberger Hütte/Tannheim Materialseilbahn / ;N;;47.4622222222222;10.5063888888889;133;0;0;0;m;0;0;m;3695;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Landsberger Hütte/Tannheim Materialseilbahn / ;N;;47.4438888888889;10.5147222222222;133;0;0;0;m;0;0;m;3696;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Landsberger Hütte/Tannheim Materialseilbahn / ;N;;47.4502777777778;10.5105555555556;120;0;0;0;m;0;0;m;3697;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Landsberger Hütte/Tannheim Materialseilbahn / ;N;;47.4438888888889;10.5138888888889;120;0;0;0;m;0;0;m;3698;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Pfafflar Sendemast / Radio mast ;N;;47.2827777777778;10.6225;1679;0;32;0;M;0;0;M;3699;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Saxeralpe/Bach Materialseilbahn / ;N;;47.2308333333333;10.4533333333333;110;0;0;0;m;0;0;m;3700;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Saxeralpe/Bach Materialseilbahn / ;N;;47.2244444444444;10.4469444444444;110;0;0;0;m;0;0;m;3701;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Schwarzwassertal Materialseilbahn / ;N;;47.4088888888889;10.4691666666667;60;0;0;0;m;0;0;m;3702;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Schwarzwassertal Materialseilbahn / ;N;;47.4152777777778;10.4663888888889;60;0;0;0;m;0;0;m;3703;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Stanzach/Namlos Materialseilbahn / ;N;;47.3702777777778;10.6175;125;0;0;0;m;0;0;m;3704;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Stanzach/Namlos Materialseilbahn / ;N;;47.3733333333333;10.6211111111111;125;0;0;0;m;0;0;m;3705;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Stuttgarterhütte Materialseilbahn / ;N;;47.1752777777778;10.1736111111111;155;0;0;0;m;0;0;m;3706;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Stuttgarterhütte Materialseilbahn / ;N;;47.18;10.2047222222222;155;0;0;0;m;0;0;m;3707;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Tiroler Zugspitzbahn Seilbahn / Cableway ;N;;47.4272222222222;10.9433333333333;150;0;0;0;m;0;0;m;3708;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Tiroler Zugspitzbahn Seilbahn / Cableway ;N;;47.4219444444444;10.9858333333333;150;0;0;0;m;0;0;m;3709;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; T125 Oberellenbogen Sendemast / Radio mast ;N;;47.2477777777778;10.2816666666667;1412;0;33;0;M;0;0;M;3710;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; T452 Holzgau Sendemast / Radio mast ;N;;47.2616666666667;10.3722222222222;1236;0;44;0;M;0;0;M;3711;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Usseralpe Materialseilbahn / ;N;;47.4888888888889;10.5236111111111;150;0;0;0;m;0;0;m;3712;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Usseralpe Materialseilbahn / ;N;;47.4772222222222;10.5369444444444;150;0;0;0;m;0;0;m;3713;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Usseralpe Materialseilbahn / ;N;;47.4605555555556;10.5066666666667;88;0;0;0;m;0;0;m;3714;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Usseralpe Materialseilbahn / ;N;;47.4516666666667;10.5147222222222;88;0;0;0;m;0;0;m;3715;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Wolfrathshauserhütte Materialseilbahn / ;N;;47.3908333333333;10.8494444444444;60;0;36;0;M;0;0;M;3716;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Wolfrathshauserhütte Materialseilbahn / ;N;;47.3858333333333;10.8480555555556;60;0;36;0;M;0;0;M;3717;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Wolfrathshauserhütte Materialseilbahn / ;N;;47.3616666666667;10.8438888888889;1256;0;36;0;M;0;0;M;3718;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Wolfrathshauserhütte Materialseilbahn / ;N;;47.3922222222222;10.8686111111111;39;0;36;0;M;0;0;M;3719;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Wolfrathshauserhütte Materialseilbahn / ;N;;47.3855555555556;10.8469444444444;39;0;36;0;M;0;0;M;3720;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Achenkirch Sendemast / Radio mast ;N;;47.5536111111111;11.7066666666667;1115;0;35;0;M;0;0;M;3721;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Achenkirch-Christlum Sendemast / Radio mast ;N;;47.5083333333333;11.6838888888889;1294;0;38;0;M;0;0;M;3722;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Ahornbachgraben Überspannung Hochspannungsleitung / ;N;;47.1591666666667;11.8958333333333;110;0;0;0;m;0;0;m;3723;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Ahornbachgraben Überspannung Hochspannungsleitung / ;N;;47.1577777777778;11.8894444444444;110;0;0;0;m;0;0;m;3724;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Flying Fox Schlegeis Seilbahn / Cableway ;N;;47.0397222222222;11.7044444444444;104;0;0;0;m;0;0;m;3725;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Flying Fox Schlegeis Seilbahn / Cableway ;N;;47.0383333333333;11.7105555555556;104;0;0;0;m;0;0;m;3726;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Gerlosstein/Larchkopf Turm / Tower ;N;;47.2016666666667;11.9216666666667;1812;0;38;0;M;0;0;M;3727;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Gerlosstein/Larchkopf Turm / Tower ;N;;47.2122222222222;11.9377777777778;120;0;38;0;M;0;0;M;3728;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Gerlosstein/Larchkopf Turm / Tower ;N;;47.2169444444444;11.9425;120;0;38;0;M;0;0;M;3729;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Harpfneralm Materialseilbahn / ;N;;47.1483333333333;11.8408333333333;50;0;0;0;m;0;0;m;3730;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Harpfneralm Materialseilbahn / ;N;;47.1452777777778;11.8361111111111;50;0;0;0;m;0;0;m;3731;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Hasental-Alpe Materialseilbahn / ;N;;47.4386111111111;11.5733333333333;100;0;0;0;m;0;0;m;3732;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Hasental-Alpe Materialseilbahn / ;N;;47.4444444444444;11.5936111111111;100;0;0;0;m;0;0;m;3733;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Häusling - Bodenalm Materialseilbahn / ;N;;47.1455555555556;11.9680555555556;100;0;0;0;m;0;0;m;3734;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
TOWER; Häusling - Bodenalm Materialseilbahn / ;N;;47.1325;11.9583333333333;100;0;0;0;m;0;0;m;3735;;0;0;;;;;AUSTRIA AIP ENR 5.4;Y;N
